@relation features

@attribute F1 numeric
@attribute F2 numeric
@attribute F3 numeric
@attribute F4 numeric
@attribute F5 numeric
@attribute F6 numeric
@attribute F7 numeric
@attribute F8 numeric
@attribute F9 numeric
@attribute F10 numeric
@attribute F11 numeric
@attribute F12 numeric
@attribute F13 numeric
@attribute F14 numeric
@attribute F15 numeric
@attribute F16 numeric
@attribute F17 numeric
@attribute F18 numeric
@attribute F19 numeric
@attribute F20 numeric
@attribute F21 numeric
@attribute F22 numeric
@attribute F23 numeric
@attribute F24 numeric
@attribute F25 numeric
@attribute F26 numeric
@attribute F27 numeric
@attribute F28 numeric
@attribute F29 numeric
@attribute F30 numeric
@attribute F31 numeric
@attribute F32 numeric
@attribute F33 numeric
@attribute F34 numeric
@attribute F35 numeric
@attribute F36 numeric
@attribute F37 numeric
@attribute F38 numeric
@attribute F39 numeric
@attribute F40 numeric
@attribute F41 numeric
@attribute F42 numeric
@attribute F43 numeric
@attribute F44 numeric
@attribute F45 numeric
@attribute F46 numeric
@attribute F47 numeric
@attribute Class {Not-obfuscated,Obfuscated}

@data
63,29.904762,1884,0,0.021065,13.428571,0.149682,0.12155,0.076964,0,122.083333,0.777601,0.2,0.002654,0,0,0,0,0,0.020701,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0.023885,0.092357,Not-obfuscated
99,30.030303,2973,0,0.013409,23.633333,0.23848,0.150353,0.087454,0,133.117647,0.761184,0,0.001009,0,0,0,0,0,0.012445,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.037336,0.110663,Not-obfuscated
85,34.917647,2968,0,0.013111,18.529412,0.212264,0.165431,0.019879,0,131.666667,0.798518,0,0.000674,0,0,0,0,0,0.015162,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.021226,0.092655,Not-obfuscated
165,36.236364,5979,0,0.00645,19.735849,0.174946,0.15337,0.134471,0,117.916667,0.709985,0.333333,0.001004,0,0,0,0,0,0.012544,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,8,0,0,0,0,0,0.030942,0.105871,Not-obfuscated
46,29.043478,1336,0,0.029189,15.611111,0.210329,0.133982,0,0,111.7,0.836078,0,0.000749,0,0,0,0,0,0.01497,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0.02021,0.105539,Not-obfuscated
61,31.311475,1910,0,0.020144,17.045455,0.196335,0.158639,0.012565,0,128.666667,0.808377,0,0.001571,0,0,0,0,0,0.013089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.025654,0.105759,Not-obfuscated
54,25.111111,1356,0,0.02861,13.769231,0.132006,0.094395,0.266962,0,144.666667,0.640118,0.5,0.00295,0,0,0,0,0,0.016962,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0.044985,0.109882,Not-obfuscated
13,29.461538,383,0,0.098257,13.8,0.180157,0.109661,0.336815,0,219,0.571802,0,0,0,0,0,0,0,0.013055,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057441,0.117493,Not-obfuscated
37,40.810811,1510,0,0.02772,10,0.046358,0.139073,0.737086,0,105,0.208609,0,0,0,0,0,0,0,0.005298,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096689,0.149669,Not-obfuscated
139,31.683453,4404,0,0.008645,18.95,0.172116,0.191644,0.167348,0,106.038462,0.626022,0,0.001135,0,0,0,0,0,0.010445,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,4,0,0,0,0,0,0.037012,0.109673,Not-obfuscated
71,36.56338,2596,0,0.014848,24.693878,0.466102,0.184515,0.086672,0,386.6,0.744607,0,0,0,0,0,0.000385,0.000385,0.009245,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.022727,0.103236,Not-obfuscated
55,28.272727,1555,0,0.025521,11.944444,0.138264,0.121543,0.149839,0,139.25,0.716399,0,0.002572,0,0,0,0,0,0.018006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.032797,0.103537,Not-obfuscated
37,27.702703,1025,0,0.038963,12.470588,0.206829,0.093659,0,0,149,0.872195,0,0.001951,0,0,0,0,0,0.016585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.013659,0.091707,Not-obfuscated
65,33.584615,2183,0,0.017804,18.571429,0.059551,0.177279,0.454421,0,151,0.415025,0,0.000916,0,0,0,0,0,0.006413,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.067797,0.145213,Not-obfuscated
28,33.892857,949,0,0.042762,8.909091,0.103267,0.082192,0.344573,0,85.333333,0.269758,0,0,0,0,0,0,0,0.011591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021075,0.100105,Not-obfuscated
28,34.535714,967,0,0.04185,10.909091,0.124095,0.078594,0.338159,0,85.333333,0.264736,0,0,0,0,0,0,0,0.011375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020683,0.096174,Not-obfuscated
28,34.25,959,0,0.042368,13.111111,0.123045,0.079249,0.34098,0,85.333333,0.266945,0,0,0,0,0,0,0,0.01147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020855,0.096976,Not-obfuscated
113,24.115044,2725,0,0.014288,11.464286,0.117798,0.137248,0.12,0,120.3125,0.706422,0.5,0.002936,0,0,0,0,0,0.016514,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0.026422,0.091743,Not-obfuscated
22,40.136364,883,0,0.045343,23.071429,0.365798,0.148358,0.037373,0,251,0.852775,0,0,0,0,0,0,0,0.016988,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056625,0.127973,Not-obfuscated
75,29.666667,2225,0,0.018191,15.4,0.138427,0.133483,0.124944,0,108.333333,0.730337,0,0.000899,0,0,0,0,0,0.015281,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0,1,0,0,0,2,0,0,0,0,0,0.035056,0.114157,Not-obfuscated
40,30.7,1228,0,0.029732,19.567568,0.589577,0.186482,0,0,238.75,0.777687,0,0,0,0,0,0,0,0.003257,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.001629,0.057003,Not-obfuscated
125,33.104,4138,0,0.00885,7.941176,0.032624,0.258337,0.460126,0,71.444444,0.310778,0,0.000242,0,0,0,0.001933,0.000967,0.006042,0,0,0,0,0,1,0,0,1,6,0,1,0,4,0,1,0,0,0,0,10,0,0,0,0,0.047849,0.114548,Not-obfuscated
403,28.200993,11365,0,0.003353,9.112676,0.056929,0.239155,0.156973,0,79.190476,0.585306,0.909091,0.000968,0,0,0,0.00044,0.00176,0.01927,0,0,0,1,0,4,0,0,6,27,0,4,0,17,0,4,3,0,0,0,34,0,0,0,0,0.03326,0.105499,Not-obfuscated
207,36.758454,7609,0,0.005006,17.605042,0.275332,0.208175,0,0,252.782609,0.764095,0,0,0,0,0,0,0.000789,0.020239,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19,0,0,0,0,0.016691,0.070837,Not-obfuscated
131,27.541985,3608,0,0.011038,23.583333,0.392184,0.123891,0.106707,0,125.333333,0.72949,0,0,0,0,0,0,0,0.004989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016075,0.075942,Not-obfuscated
114,29.824561,3400,0,0.011968,15.344828,0.130882,0.143235,0.055294,0,146.823529,0.734118,2,0.000588,0,0,0,0.009412,0.001176,0.014706,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0.011765,0.084118,Not-obfuscated
38,25.631579,974,0,0.040507,17.333333,0.106776,0.123203,0.193018,0,71.857143,0.516427,0,0,0,0,0,0,0,0.007187,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.030801,0.096509,Not-obfuscated
26,23.5,611,0,0.063864,15.5,0.101473,0.114566,0.307692,0,80.666667,0.396072,0,0,0,0,0,0,0,0.011457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045827,0.10802,Not-obfuscated
123,25.95122,3192,0,0.01274,12.113636,0.16698,0.181704,0.058897,0,69.870968,0.678571,0,0,0,0,0,0.010025,0,0.012218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008772,0.084273,Not-obfuscated
49,131.591837,6448,0,0.0034,0,0,0.050248,0.003102,0,0,0,0,0,0,0,0,0,0,0.000155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020006,Not-obfuscated
23,19.434783,447,0,0.078163,9.5,0.085011,0.252796,0,0,47.166667,0.63311,0,0.002237,0,0,0,0,0,0.008949,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.017897,0.111857,Not-obfuscated
36,27.666667,996,0,0.03909,24.545455,0.271084,0.148594,0.042169,0,78.8,0.791165,0,0,0,0,0,0,0,0.014056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.027108,0.103414,Not-obfuscated
82,31.060976,2547,0,0.013222,10.866667,0.063997,0.349823,0,0,56.62963,0.600314,0.333333,0.001178,0,0,0,0.00157,0.003141,0.012956,0,0,0,0,0,4,0,0,0,8,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0.013742,0.085198,Not-obfuscated
79,31.189873,2464,0,0.01561,30.578947,0.235795,0.161932,0.026786,0,104.368421,0.804789,0,0,0,0,0,0,0,0.012175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.03125,0.101461,Not-obfuscated
21,26.952381,566,0,0.0671,9.5,0.033569,0.150177,0.786219,0,0,0,0,0,0,0,0,0,0,0.003534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102473,0.157244,Not-obfuscated
17,23.529412,400,0,0.09539,18.666667,0.14,0.12,0.4875,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675,0.1275,Not-obfuscated
135,31.614815,4268,0,0.009011,14.307692,0.04358,0.141753,0.638707,0,1051,0.246251,0,0,0,0,0,0,0,0.004452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050141,0.099344,Not-obfuscated
123,24.260163,2984,0,0.012964,9.391304,0.144772,0.171582,0.310657,0,723.5,0.48492,0,0,0,0,0,0,0,0.009718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036528,0.100536,Not-obfuscated
5,10.4,52,0,0.666578,9,0.346154,0.115385,0,0,40,0.769231,0,0,0,0,0,0,0,0.019231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019231,0.115385,Not-obfuscated
72,22.902778,1649,0,0.023604,7.666667,0.097635,0.200728,0,0,103,0.749545,1,0.000606,0,0,0,0,0,0.015161,3,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,6,1,0,0,0,0.021225,0.111583,Not-obfuscated
27,48.62963,1313,0,0.031415,16,0.048743,0.140899,0.899467,0,96,0.073115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.113481,0.158416,Not-obfuscated
10,21.5,215,0,0.167353,15.75,0.293023,0.167442,0,0,45,0.627907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0.055814,0.125581,Not-obfuscated
34,40.764706,1386,0,0.030044,8.6,0.031025,0.134199,0.885281,0,44,0.063492,0,0,0,0,0,0,0,0.001443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.106782,0.154401,Not-obfuscated
27,46.851852,1265,0,0.032591,9.333333,0.022134,0.141502,0.933597,0,50,0.039526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.115415,0.159684,Not-obfuscated
26,47.230769,1228,0,0.033482,11.5,0.01873,0.140879,0.942182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.11645,0.158795,Not-obfuscated
26,47.423077,1233,0,0.033342,11.5,0.018654,0.140308,0.938362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.115977,0.158151,Not-obfuscated
45,25.133333,1131,0,0.032612,11.923077,0.137047,0.232538,0.06366,0,75.6,0.668435,1,0.000884,0,0,0,0,0,0.007958,3,4,0,0,0,0,0,0,3,0,0,2,0,1,1,0,2,0,0,0,1,0,0,0,0,0.030062,0.122016,Not-obfuscated
22,52.681818,1159,0,0.035175,6,0.005177,0.147541,0.960311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.123382,0.163934,Not-obfuscated
22,52.681818,1159,0,0.035175,6,0.005177,0.147541,0.960311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.123382,0.163934,Not-obfuscated
23,50.347826,1158,0,0.035208,0,0,0.145941,0.96114,0,0,0,0,0,0,0,0,0,0,0.000864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121762,0.162349,Not-obfuscated
24,49.708333,1193,0,0.034409,0,0,0.144174,0.932942,0,50,0.041911,0,0,0,0,0,0,0,0.001676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118189,0.160101,Not-obfuscated
5,11.2,56,0,0.561361,0,0,0.214286,0,0,18,0.642857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0.035714,0.125,Not-obfuscated
13,18.461538,240,0,0.149202,11,0.1375,0.204167,0,0,43.5,0.725,0,0,0,0,0,0,0,0.004167,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.020833,0.120833,Not-obfuscated
110,32.863636,3615,0,0.010162,16.416667,0.054495,0.237068,0.459198,0,111.090909,0.338036,0,0.000277,0,0,0,0,0,0.006639,0,0,1,0,0,0,0,1,0,5,0,0,0,5,0,1,1,0,1,0,5,0,0,0,0,0.057538,0.115353,Not-obfuscated
28,45.571429,1276,0,0.032425,11.5,0.018025,0.139498,0.90047,0,88,0.068966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110502,0.155172,Not-obfuscated
320,33.38125,10682,0,0.003627,23.168317,0.21906,0.162048,0.050178,0,182.304348,0.785059,0,0,0,0,0,0.000468,0,0.017974,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,26,0,0,0,0,0.02668,0.08182,Not-obfuscated
19,15.736842,299,0,0.121872,13,0.086957,0.210702,0,0,42.6,0.712375,1,0.003344,0,0,0,0,0,0.013378,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.036789,0.153846,Not-obfuscated
31,17.387097,539,0,0.069702,16.5,0.122449,0.170686,0,0,59.142857,0.768089,0.5,0.003711,0,0,0,0,0,0.012987,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.038961,0.141002,Not-obfuscated
33,19.636364,648,0,0.058272,8.833333,0.08179,0.188272,0,0,54.444444,0.756173,0.5,0.003086,0,0,0,0,0,0.016975,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0.032407,0.141975,Not-obfuscated
19,15.526316,295,0,0.122779,13,0.088136,0.2,0,0,53.5,0.725424,1,0.00339,0,0,0,0,0,0.013559,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.030508,0.128814,Not-obfuscated
17,14.294118,243,0,0.153839,13,0.106996,0.160494,0,0,36.6,0.753086,1,0.004115,0,0,0,0,0,0.016461,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.028807,0.144033,Not-obfuscated
33,19.606061,647,0,0.058146,8.833333,0.081917,0.183926,0,0,54.666667,0.760433,0.5,0.003091,0,0,0,0,0,0.017002,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0.029366,0.137558,Not-obfuscated
36,22.666667,816,0,0.045721,13,0.031863,0.191176,0.4375,0,45.857143,0.393382,1,0.001225,0,0,0,0,0,0.007353,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.083333,0.158088,Not-obfuscated
34,21.117647,718,0,0.051492,13,0.036212,0.206128,0.417827,0,46.833333,0.391365,1,0.001393,0,0,0,0,0,0.006964,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.08078,0.162953,Not-obfuscated
36,22.888889,824,0,0.0447,13,0.031553,0.203883,0.463592,0,49.166667,0.35801,1,0.001214,0,0,0,0,0,0.008495,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.082524,0.158981,Not-obfuscated
71,23.704225,1683,0,0.021408,5.692308,0.043969,0.241236,0,0,90.153846,0.696376,1.333333,0.001783,0,0,0,0,0,0.020796,0,0,0,0,0,0,0,0,0,7,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0.017825,0.101604,Not-obfuscated
108,27.703704,2992,0,0.012354,8.567568,0.105949,0.208222,0.175468,0,84.619048,0.593917,2,0.000334,0,0,0,0,0.002005,0.015709,0,0,2,0,0,0,0,0,0,5,0,0,0,2,0,4,0,0,2,0,0,0,0,0,0,0.037767,0.116644,Not-obfuscated
176,32.488636,5718,0,0.006772,9.793103,0.049668,0.201294,0.015915,0,202.190476,0.742567,3.25,0.0007,0,0,0,0,0,0.02361,0,0,0,0,1,0,0,0,0,3,0,0,0,11,0,35,0,0,0,0,0,2,0,0,0,0.012067,0.088143,Not-obfuscated
73,23.136986,1689,0,0.023254,7.4375,0.070456,0.20071,0.117821,0,72.8,0.646536,1,0.001776,0,0,0,0,0.002368,0.021906,0,0,3,0,0,2,0,0,0,9,1,0,0,3,0,2,2,0,3,0,0,0,0,0,0,0.029011,0.119005,Not-obfuscated
70,21.957143,1537,0,0.02381,16.285714,0.07417,0.219258,0.046194,0,66.75,0.69486,0.5,0.001301,0,0,0,0,0,0.018217,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,1,0,2,0,0,0,0.03123,0.119063,Not-obfuscated
166,31.975904,5308,0,0.006888,14.744361,0.369442,0.181047,0.060286,0,790,0.74416,0,0,0,0,0,0,0,0.030708,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.012622,0.062924,Not-obfuscated
170,27.429412,4663,0,0.007904,14.928571,0.044821,0.288655,0.186575,0,66.485714,0.499035,0,0,0,0,0,0,0.001716,0.008578,0,0,0,0,0,7,0,0,0,16,2,6,0,18,0,21,4,0,0,3,0,0,0,0,0,0.034313,0.105511,Not-obfuscated
12,22.166667,266,0,0.140857,15.5,0.116541,0.150376,0.706767,0,0,0,0,0,0,0,0,0,0,0.003759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101504,0.154135,Not-obfuscated
14,21.5,301,0,0.125235,9,0.059801,0.156146,0.774086,0,0,0,0,0,0,0,0,0,0,0.003322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10299,0.162791,Not-obfuscated
31,31.709677,983,0,0.041299,13.333333,0.040692,0.115972,0.719227,0,104.5,0.212614,1,0.001017,0,0,0,0,0.002035,0.008138,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.053917,0.121058,Not-obfuscated
77,30.116883,2319,0,0.016823,28.875,0.298836,0.141871,0.110824,0,286.333333,0.740837,0,0,0,0,0,0,0,0.012505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026736,0.082794,Not-obfuscated
153,27.993464,4283,0,0.008528,0,0,0.241186,0.237917,0,115.529412,0.458557,0,0,0,0,0,0,0,0.006304,0,0,0,0,0,4,0,0,1,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0.035022,0.102965,Not-obfuscated
50,21.76,1088,0,0.036368,11.352941,0.17739,0.150735,0,0,78.727273,0.795956,1.666667,0.002757,0,0,0,0,0,0.01011,2,3,0,0,0,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0.017463,0.098346,Not-obfuscated
90,24.733333,2226,0,0.018077,14.235294,0.108715,0.165319,0,0,88.05,0.791105,1,0.000449,0,0,0,0,0.001797,0.013028,0,0,0,0,0,0,0,0,0,7,0,7,0,4,0,15,4,0,0,1,0,0,0,0,0,0.017969,0.090746,Not-obfuscated
86,30.023256,2582,0,0.01472,11.125,0.034469,0.190937,0.300155,0,109.583333,0.509295,0,0.000387,0,0,0,0,0,0.007746,0,0,0,0,0,0,0,0,0,6,0,2,0,7,0,4,0,0,0,0,0,0,0,0,0,0.049187,0.113091,Not-obfuscated
180,29.544444,5318,0,0.007148,12.707317,0.097969,0.205152,0.141219,0,141.541667,0.638774,4,0.000564,0,0,0,0.005641,0.001128,0.013163,0,0,2,0,0,1,0,0,0,6,0,3,0,2,0,0,1,0,0,1,6,0,0,0,0,0.019556,0.093268,Not-obfuscated
146,28.219178,4120,0,0.00948,11.266667,0.082039,0.157282,0.060437,0,128.166667,0.746602,1.8,0.001214,0,0,0,0.001699,0.000971,0.014078,0,0,1,0,0,0,0,0,0,6,0,3,0,10,0,0,1,0,0,0,2,0,0,0,0,0.014078,0.093932,Not-obfuscated
114,29.710526,3387,0,0.011589,10.766667,0.095365,0.157957,0.010334,0,180,0.797166,1.5,0.00059,0,0,0,0.004429,0.001181,0.015353,0,0,1,0,0,0,0,0,0,4,0,3,0,6,0,0,1,0,0,0,6,0,0,0,0,0.014762,0.090936,Not-obfuscated
72,42.861111,3086,0,0.012006,18.485294,0.407323,0.198315,0.017174,0,357.857143,0.81173,0,0,0,0,0,0,0,0.03208,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.010693,0.093973,Not-obfuscated
9,28.111111,253,0,0.142104,9.5,0.075099,0.142292,0,0,103,0.814229,0,0,0,0,0,0,0,0.019763,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019763,0.106719,Not-obfuscated
38,26.842105,1020,0,0.035856,12,0.011765,0.181373,0.495098,0,57,0.335294,3,0.00098,0,0,0,0,0,0.001961,0,0,0,0,0,2,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.076471,0.143137,Not-obfuscated
216,27.324074,5902,0,0.007158,8.744681,0.069637,0.186377,0.363606,0,93.344828,0.458658,1.333333,0.000508,0,0,0,0.001017,0.003219,0.0061,0,9,0,0,0,1,0,0,1,24,0,2,0,23,2,0,2,0,0,2,0,0,0,0,0,0.056422,0.12284,Not-obfuscated
11,24.181818,266,0,0.138721,23.75,0.357143,0.191729,0,0,71,0.800752,0,0,0,0,0,0,0,0.007519,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.048872,0.12782,Not-obfuscated
52,23.5,1222,0,0.032181,12.35,0.202128,0.145663,0.061375,0,91.9,0.752046,1,0.000818,0,0,0,0,0.001637,0.010638,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0.018822,0.11293,Not-obfuscated
18,27.166667,489,0,0.080213,11.166667,0.137014,0.132924,0.265849,0,96,0.588957,0,0,0,0,0,0,0,0.006135,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0.030675,0.108384,Not-obfuscated
59,29.118644,1718,0,0.022019,6.666667,0.069849,0.208382,0.100116,0,141.5,0.658906,2,0.000582,0,0,0,0.000582,0,0.01688,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.022701,0.10943,Not-obfuscated
1217,46.757601,56904,0,0.000623,12,0.000211,0.21958,0.003813,0,21526.5,0.75659,1,0.000035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1206,0,0,0,1208,0,0,0,0,0,0,0,0,0,0,0,0.077323,0.197157,Not-obfuscated
65,31.646154,2057,0,0.018736,19.216216,0.345649,0.126398,0.548858,0,0,0,0,0,0,0,0,0,0,0.000972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070005,0.110355,Not-obfuscated
31,42.16129,1307,0,0.031756,9.333333,0.042846,0.135425,0.868401,0,0,0,0,0,0,0,0,0,0,0.002295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109411,0.154552,Not-obfuscated
6,36.333333,218,0,0.179032,14,0.192661,0.073394,0.119266,0,171,0.784404,0,0,0,0,0,0,0,0.013761,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018349,0.091743,Not-obfuscated
51,22.843137,1165,0,0.031736,17.6875,0.242918,0.24721,0,0,92.111111,0.711588,2,0.001717,0,0,0,0.015451,0.000858,0.015451,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.012876,0.098712,Not-obfuscated
27,23.592593,637,0,0.060507,8.142857,0.089482,0.153846,0.189953,0,67,0.631083,1,0.00157,0,0,0,0,0.00314,0.014129,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.043956,0.138148,Not-obfuscated
22,19.136364,421,0,0.092378,13.333333,0.190024,0.137767,0,0,84.5,0.80285,1,0.002375,0,0,0,0,0.004751,0.016627,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.023753,0.128266,Not-obfuscated
29,22.034483,639,0,0.061409,14.142857,0.309859,0.125196,0,0,131.75,0.824726,1,0.001565,0,0,0,0,0,0.017214,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.017214,0.114241,Not-obfuscated
